ecosystem,packageName,requestedVersion,version,name,displayName,description,recipeCount,category1,category2,category3,category4,category5,category6,category1Description,category2Description,category3Description,category4Description,category5Description,category6Description,options,dataTables
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.ReduceErrorCheckNesting,Reduce error check nesting,"Invert `if err == nil { body }` to `if err != nil { return err }` followed by the body, reducing nesting in error-handling code.",1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.ReduceNestingDepth,Reduce nesting depth,"Invert `if err == nil { body }` to `if err != nil { return }` followed by the body, reducing nesting by one level.",1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveConstantCondition,Remove constant if condition,Remove `if true { ... }` (inline body) and `if false { ... }` (remove dead code).,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveDebugPrint,Remove debug print statements,"Remove calls to `fmt.Println`, `fmt.Printf`, `fmt.Print`, `println`, and `print`.",1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveDoubleDeref,Remove redundant *& (deref of address-of),Remove `*&x` where taking the address and immediately dereferencing is a no-op.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveDuplicateConditions,Remove duplicate conditions,"Remove else-if branches whose condition duplicates an earlier branch in the same if/else-if chain, since the later branch is dead code.",1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveEmptyDefault,Remove empty default case,Remove `default:` cases with empty bodies from switch statements.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveEmptyFunction,Remove empty functions,Remove free functions with empty bodies and no return type. Methods with receivers are preserved because they may implement an interface.,1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveEmptyGoroutine,Remove empty goroutine,Remove `go func() {}()` patterns where the goroutine body is empty.,1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveEmptyLoop,Remove empty for loop,Remove `for` loops with empty bodies that spin without doing useful work.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveEmptySwitch,Remove empty switch,Remove `switch` statements with no case clauses. An empty switch body is dead code.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveGetterPrefix,Remove getter prefix,Remove the "Get" prefix from method names. Go convention is that getters should not have the "Get" prefix. Callers of this method will need to be updated separately.,1,,,,Naming,Code quality,Go,,,,Naming conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemovePackagePrefixFromName,Remove package prefix from name,Find exported identifiers whose name starts with the package name. Go convention discourages repeating the package name in exported identifiers.,1,,,,Naming,Code quality,Go,,,,Naming conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveRedundantBreak,Remove redundant break,Remove trailing `break` in switch case clauses. Go switch cases do not fall through by default.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveRedundantBreakInSelect,Remove redundant break in select,Remove trailing `break` in select communication clauses. Go select cases do not fall through.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveRedundantElse,Remove redundant else after return,Remove `if ... { return } else { ... }` where the else is redundant because the if block ends with a return.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveRedundantInterfaceAssertion,Remove redundant type assertion to empty interface,Remove type assertions to `any` or `interface{}` which are always true and redundant.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveRedundantRangeBlank,Remove redundant range blank,"Remove the blank identifier from `for i, _ := range s` loops. Use `for i := range s` instead.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveRedundantReturn,Remove redundant return,Remove bare `return` at the end of functions with no return values.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveRedundantSprintf,Remove redundant fmt.Sprintf,"Replace `fmt.Sprintf(""%s"", s)` with `s` when the format string is a single %s.",1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveRedundantTypeConversion,Find potentially redundant type conversion,Find type conversions like `int(x)` that may be redundant if x is already the target type. Requires type attribution for full accuracy.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveSelfAssignment,Remove self-assignment,Remove `x = x` self-assignments which are redundant and may indicate a bug.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveSwitchTrueTag,Remove switch true tag,Remove redundant `true` tag from `switch true { ... }` statements. Use a tagless switch instead.,1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveUnconditionalValueOverwrite,Remove unconditional value overwrite,Remove consecutive assignments to the same collection key or index where the first value is immediately overwritten and never read.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.RemoveUnreachableCode,Remove unreachable code,Remove statements after a `return` in the same block which are unreachable.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.ReplaceTimeSinceWithSince,Replace time.Now().Sub(t) with time.Since(t),Replace `time.Now().Sub(t)` with `time.Since(t)` for clarity.,1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.ReplaceTimeUntilWithUntil,Replace t.Sub(time.Now()) with time.Until(t),Replace `t.Sub(time.Now())` with `time.Until(t)` for clarity.,1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.ResolveContextTodo,Resolve context.TODO,Replace `context.TODO()` with `context.Background()`. These are placeholders that should be replaced with a real context.,1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.ReuseJsonCodecInLoop,Reuse JSON codec in loop,Find `json.Marshal()` or `json.Unmarshal()` calls inside for/range loops. Consider using a pre-allocated encoder/decoder for better performance.,1,,,,Performance,Code quality,Go,,,,Performance optimizations,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyBooleanExpression,Simplify boolean expression,Simplify boolean comparisons like `x == true` to `x` and `x == false` to `!x`.,1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyBytesBufferRoundtrip,Simplify bytes.NewBuffer roundtrip,Replace `bytes.NewBuffer(b).Bytes()` with `b` since wrapping a byte slice in a buffer only to extract it is a no-op.,1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyBytesEqualNil,Simplify bytes.Equal nil check,"Replace `bytes.Equal(b, nil)` and `bytes.Equal(nil, b)` with `len(b) == 0`.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyBytesSplitN,Simplify bytes.SplitN with -1,"Replace `bytes.SplitN(b, sep, -1)` with `bytes.Split(b, sep)` since -1 means split all.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyDoubleNegation,Simplify double negation,Replace `!!x` with `x` to remove redundant double boolean negation.,1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyErrorsIsNil,Simplify errors.Is nil check,"Replace redundant `errors.Is(err, nil)` with `err == nil`.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyFmtSprintf,Simplify fmt.Sprintf with %%v,"Replace `fmt.Sprintf(""%v"", x)` with `fmt.Sprint(x)`.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyGoroutineClosure,Simplify goroutine closure,Simplify `go func() { f() }()` to `go f()` where the closure wraps a single function call.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyIfReturnBool,Simplify if-return-bool,"Replace `if cond { return true }; return false` with `return cond`, and vice versa.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyNilCheckBeforeClose,Simplify nil check before Close,Replace `if x != nil { x.Close() }` with `x.Close()` where the nil check is redundant.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyRedundantBytesTrimSpace,Simplify redundant bytes.TrimSpace,Replace `bytes.TrimSpace(bytes.TrimSpace(b))` with `bytes.TrimSpace(b)` since TrimSpace is idempotent.,1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyRedundantErrorWrap,Simplify redundant error wrap,"Replace `fmt.Errorf(""%w"", err)` with `err` when wrapping adds no context.",1,,,,Error handling,Code quality,Go,,,,Error handling best practices,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyRedundantLenBeforeRange,Simplify redundant len check before range,Remove `if len(s) > 0 { for ... range s }` where the len check is redundant because range over nil/empty produces zero iterations.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyRedundantLogicalExpression,Simplify redundant logical expression,"Simplify `x && x` to `x`, `x || x` to `x`, and similarly for `&` and `|`, where both sides of a logical or bitwise operator are identical.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyRedundantNilCheck,Simplify redundant nil check,Simplify `x != nil && len(x) > 0` to `len(x) > 0` for slices and maps.,1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyRedundantTrimSpace,Simplify redundant TrimSpace,Replace `strings.TrimSpace(strings.TrimSpace(s))` with `strings.TrimSpace(s)`.,1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifySelectDefaultOnly,Simplify select default only,Replace `select { default: ... }` with the body statements when the select has only a default case and no communication cases.,1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifySingleCaseSelect,Simplify single-case select,Replace `select` statements with a single case and no default with the channel operation directly.,1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifySliceRange,Simplify slice range,Replace `s[0:len(s)]` with `s[:]`.,1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifySplitN,Simplify strings.SplitN with -1,"Replace `strings.SplitN(s, sep, -1)` with `strings.Split(s, sep)` since -1 means split all.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifySprintfChar,Simplify fmt.Sprintf %c to string conversion,"Replace `fmt.Sprintf(""%c"", r)` with `string(r)` for better performance.",1,,,,Performance,Code quality,Go,,,,Performance optimizations,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifySprintfConcat,Simplify fmt.Sprintf string concat,"Replace `fmt.Sprintf(""%s%s"", a, b)` with `a + b` for simple string concatenation.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.SimplifyTrimLeftNoop,Simplify no-op TrimLeft/TrimRight,"Replace `strings.TrimLeft(s, """")` and `strings.TrimRight(s, """")` with `s` since trimming with an empty cutset is a no-op.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseBufferedChannel,Use buffered channel,Find `make(chan T)` calls without a buffer size. Unbuffered channels block until both sender and receiver are ready.,1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseBytesReplaceAll,Use bytes.ReplaceAll,"Replace `bytes.Replace(b, old, new, -1)` with `bytes.ReplaceAll(b, old, new)`.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseCommaOkTypeAssertion,Use comma-ok type assertion,"Transform bare type assertions `v := x.(T)` into `v, ok := x.(T)` with `_ = ok` to avoid panics on assertion failure.",1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseCryptoRand,Use crypto/rand,Find usage of `math/rand` functions. Consider using `crypto/rand` for security-sensitive randomness.,1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseCtxForContextParam,Use ctx for context.Context parameter,"Rename function parameters of type context.Context that are not named ""ctx"" to ""ctx"", including all usages in the function body.",1,,,,Naming,Code quality,Go,,,,Naming conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseCustomHttpClient,Use custom HTTP client,"Replace `http.Get`, `http.Post`, `http.Head`, and `http.PostForm` with `http.DefaultClient` equivalents to make the default client explicit.",1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseDescriptivePackageName,Use descriptive package name,"Find packages named util, utils, common, shared, misc, or helpers which are anti-patterns in Go.",1,,,,Naming,Code quality,Go,,,,Naming conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseDescriptiveVarNames,Use descriptive variable names,"Find variable declarations with single-letter names that are not conventional short names (i, j, k, n, x, y, r, w, t, s, b, v).",1,,,,Naming,Code quality,Go,,,,Naming conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseDocumentedBlankImport,Use documented blank imports,Find blank imports (`import _ "pkg"`). Blank imports are used for side effects and should be documented.,1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseErrPrefixForErrors,Use Err prefix for errors,Find package-level error variables not following the `ErrFoo` naming convention. Go convention is to prefix sentinel errors with "Err".,1,,,,Naming,Code quality,Go,,,,Naming conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseErrorMethod,Use .Error() method,Replace `fmt.Sprint(err)` with `err.Error()` for clarity.,1,,,,Error handling,Code quality,Go,,,,Error handling best practices,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseErrorsAs,Use errors.As,"Replace `if myErr, ok := err.(*MyError); ok { ... }` with `var myErr *MyError; if errors.As(err, &myErr) { ... }` for correct wrapped error handling.",1,,,,Error handling,Code quality,Go,,,,Error handling best practices,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseErrorsIsOverStringComparison,Use errors.Is over string comparison,Find `err.Error() == "string"` comparisons. Comparing error messages by string is fragile; use `errors.Is` or `errors.As` instead.,1,,,,Error handling,Code quality,Go,,,,Error handling best practices,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseErrorsNewForSimpleErrors,Use errors.New for simple errors,Replace `fmt.Errorf("static message")` with `errors.New("static message")` when there are no format verbs.,1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseHttpNewRequestWithContext,Use http.NewRequestWithContext,"Replace deprecated `http.NewRequest(method, url, body)` with `http.NewRequestWithContext(context.TODO(), method, url, body)`.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseHttpServerWithTimeout,Use http.Server with timeouts,"Replace `http.ListenAndServe(addr, handler)` with an explicit `http.Server` with read/write timeouts.",1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseMeaningfulReturnValues,Use meaningful return values,"Find `return nil, nil` where all returned values are nil, which may indicate a missing error or result.",1,,,,Redundancy,Code quality,Go,,,,Remove redundant code,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseMixedCaps,Use MixedCaps,Find exported functions using underscores instead of camelCase. Go convention is to use MixedCaps or mixedCaps.,1,,,,Naming,Code quality,Go,,,,Naming conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseMixedCapsForConstants,Use MixedCaps for constants,"Find constant or variable names using ALL_CAPS_WITH_UNDERSCORES. Go convention is to use MixedCaps, not ALL_CAPS.",1,,,,Naming,Code quality,Go,,,,Naming conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseNamedConstant,Use named constants,Find numeric literals (other than 0 and 1) that should be named constants.,1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UsePackageLevelErrorSentinel,Use package-level error sentinel,Move inline `errors.New("...")` calls to package-level sentinel variables so they can be compared with `errors.Is`.,1,,,,Error handling,Code quality,Go,,,,Error handling best practices,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseShortReceiverName,Use short receiver name,Rename method receivers longer than 2 characters to the first lowercase letter of the type name.,1,,,,Naming,Code quality,Go,,,,Naming conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseSkipWithReason,Use skip with reason,Add a placeholder reason to bare `t.Skip()` calls. Tests should document why they are skipped.,1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseStringsBuilderInLoop,Use strings.Builder in loop,Find `s += expr` inside for/range loops. Repeated string concatenation in loops is inefficient; rewrite to use strings.Builder.,1,,,,Performance,Code quality,Go,,,,Performance optimizations,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseStringsReplaceAll,Use strings.ReplaceAll,"Replace `strings.Replace(s, old, new, -1)` with `strings.ReplaceAll(s, old, new)`.",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseStrongHash,Use strong hash functions,"Replace weak hash constructors (md5.New, sha1.New) with sha256.New.",1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseStructuredLogging,Use structured logging,"Find calls to the standard `log` package (`log.Print*`, `log.Fatal*`). Consider migrating to `log/slog` for structured logging (Go 1.21+).",1,,,,Simplification,Code quality,Go,,,,Simplify expressions and patterns,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.UseTlsForHttp,Use TLS for HTTP,"Replace `http.ListenAndServe(addr, handler)` with `http.ListenAndServeTLS(addr, ""cert.pem"", ""key.pem"", handler)` to encrypt traffic in transit.",1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.WrapErrorBeforeReturn,Wrap error before return,"Replace `return nil, err` with `return nil, fmt.Errorf(""funcName: %%w"", err)` using the enclosing function name as context.",1,,,,Style,Code quality,Go,,,,Code style and conventions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.codequality.WrapErrorWithContext,Wrap error with context,"Replace bare `return err` with `return fmt.Errorf(""funcName: %%w"", err)` using the enclosing function name as context.",1,,,,Error handling,Code quality,Go,,,,Error handling best practices,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.migration.AddMissingGoModRequires,Add missing go.mod requirements,"Add `require` directives for modules the resolved build list needs but go.mod does not declare, at their resolved versions and with the `// indirect` marker the toolchain assigned. Mirrors what `go mod tidy` adds, using the module graph resolved at parse time.",1,,,,Migration,Code quality,Go,,,,Migrate to newer Go versions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
go,github.com/moderneinc/recipes-go,,v0.6.0,org.openrewrite.golang.migration.ChangeGoVersion,Change the `go` directive version,Rewrites the `go` directive in go.mod to a new version.,1,,,,Migration,Code quality,Go,,,,Migrate to newer Go versions,Recipes for improving Go code quality,Recipes to search and transform Go.,,
